ISRC,UPC,Track title,Artist,Release title,Label,Platform,Country,Quantity,Net revenue in EUR,Reporting month
TEST00008805,0000001008805,Track 8805,Artist 5,Release 5,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008806,0000001008806,Track 8806,Artist 6,Release 6,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008807,0000001008807,Track 8807,Artist 7,Release 7,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008808,0000001008808,Track 8808,Artist 8,Release 8,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008809,0000001008809,Track 8809,Artist 9,Release 9,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008810,0000001008810,Track 8810,Artist 10,Release 10,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008811,0000001008811,Track 8811,Artist 11,Release 11,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008812,0000001008812,Track 8812,Artist 12,Release 12,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008813,0000001008813,Track 8813,Artist 13,Release 13,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008814,0000001008814,Track 8814,Artist 14,Release 14,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008815,0000001008815,Track 8815,Artist 15,Release 15,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008816,0000001008816,Track 8816,Artist 16,Release 16,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008817,0000001008817,Track 8817,Artist 17,Release 17,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008818,0000001008818,Track 8818,Artist 18,Release 18,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008819,0000001008819,Track 8819,Artist 19,Release 19,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008820,0000001008820,Track 8820,Artist 20,Release 20,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008821,0000001008821,Track 8821,Artist 21,Release 21,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008822,0000001008822,Track 8822,Artist 22,Release 22,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008823,0000001008823,Track 8823,Artist 23,Release 23,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008824,0000001008824,Track 8824,Artist 24,Release 24,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008825,0000001008825,Track 8825,Artist 25,Release 25,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008826,0000001008826,Track 8826,Artist 26,Release 26,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008827,0000001008827,Track 8827,Artist 27,Release 27,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008828,0000001008828,Track 8828,Artist 28,Release 28,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008829,0000001008829,Track 8829,Artist 29,Release 29,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008830,0000001008830,Track 8830,Artist 30,Release 30,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008831,0000001008831,Track 8831,Artist 31,Release 31,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008832,0000001008832,Track 8832,Artist 32,Release 32,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008833,0000001008833,Track 8833,Artist 33,Release 33,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008834,0000001008834,Track 8834,Artist 34,Release 34,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008835,0000001008835,Track 8835,Artist 35,Release 35,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008836,0000001008836,Track 8836,Artist 36,Release 36,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008837,0000001008837,Track 8837,Artist 37,Release 37,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008838,0000001008838,Track 8838,Artist 38,Release 38,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008839,0000001008839,Track 8839,Artist 39,Release 39,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008840,0000001008840,Track 8840,Artist 40,Release 40,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008841,0000001008841,Track 8841,Artist 41,Release 41,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008842,0000001008842,Track 8842,Artist 42,Release 42,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008843,0000001008843,Track 8843,Artist 43,Release 43,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008844,0000001008844,Track 8844,Artist 44,Release 44,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008845,0000001008845,Track 8845,Artist 45,Release 45,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008846,0000001008846,Track 8846,Artist 46,Release 46,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008847,0000001008847,Track 8847,Artist 47,Release 47,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008848,0000001008848,Track 8848,Artist 48,Release 48,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008849,0000001008849,Track 8849,Artist 49,Release 49,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008850,0000001008850,Track 8850,Artist 0,Release 50,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008851,0000001008851,Track 8851,Artist 1,Release 51,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008852,0000001008852,Track 8852,Artist 2,Release 52,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008853,0000001008853,Track 8853,Artist 3,Release 53,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008854,0000001008854,Track 8854,Artist 4,Release 54,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008855,0000001008855,Track 8855,Artist 5,Release 55,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008856,0000001008856,Track 8856,Artist 6,Release 56,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008857,0000001008857,Track 8857,Artist 7,Release 57,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008858,0000001008858,Track 8858,Artist 8,Release 58,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008859,0000001008859,Track 8859,Artist 9,Release 59,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008860,0000001008860,Track 8860,Artist 10,Release 60,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008861,0000001008861,Track 8861,Artist 11,Release 61,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008862,0000001008862,Track 8862,Artist 12,Release 62,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008863,0000001008863,Track 8863,Artist 13,Release 63,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008864,0000001008864,Track 8864,Artist 14,Release 64,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008865,0000001008865,Track 8865,Artist 15,Release 65,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008866,0000001008866,Track 8866,Artist 16,Release 66,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008867,0000001008867,Track 8867,Artist 17,Release 67,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008868,0000001008868,Track 8868,Artist 18,Release 68,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008869,0000001008869,Track 8869,Artist 19,Release 69,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008870,0000001008870,Track 8870,Artist 20,Release 70,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008871,0000001008871,Track 8871,Artist 21,Release 71,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008872,0000001008872,Track 8872,Artist 22,Release 72,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008873,0000001008873,Track 8873,Artist 23,Release 73,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008874,0000001008874,Track 8874,Artist 24,Release 74,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008875,0000001008875,Track 8875,Artist 25,Release 75,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008876,0000001008876,Track 8876,Artist 26,Release 76,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008877,0000001008877,Track 8877,Artist 27,Release 77,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008878,0000001008878,Track 8878,Artist 28,Release 78,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008879,0000001008879,Track 8879,Artist 29,Release 79,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008880,0000001008880,Track 8880,Artist 30,Release 80,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008881,0000001008881,Track 8881,Artist 31,Release 81,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008882,0000001008882,Track 8882,Artist 32,Release 82,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008883,0000001008883,Track 8883,Artist 33,Release 83,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008884,0000001008884,Track 8884,Artist 34,Release 84,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008885,0000001008885,Track 8885,Artist 35,Release 85,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008886,0000001008886,Track 8886,Artist 36,Release 86,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008887,0000001008887,Track 8887,Artist 37,Release 87,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008888,0000001008888,Track 8888,Artist 38,Release 88,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008889,0000001008889,Track 8889,Artist 39,Release 89,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008890,0000001008890,Track 8890,Artist 40,Release 90,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008891,0000001008891,Track 8891,Artist 41,Release 91,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008892,0000001008892,Track 8892,Artist 42,Release 92,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008893,0000001008893,Track 8893,Artist 43,Release 93,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008894,0000001008894,Track 8894,Artist 44,Release 94,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008895,0000001008895,Track 8895,Artist 45,Release 95,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008896,0000001008896,Track 8896,Artist 46,Release 96,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008897,0000001008897,Track 8897,Artist 47,Release 97,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008898,0000001008898,Track 8898,Artist 48,Release 98,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008899,0000001008899,Track 8899,Artist 49,Release 99,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008900,0000001008900,Track 8900,Artist 0,Release 0,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008901,0000001008901,Track 8901,Artist 1,Release 1,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008902,0000001008902,Track 8902,Artist 2,Release 2,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008903,0000001008903,Track 8903,Artist 3,Release 3,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008904,0000001008904,Track 8904,Artist 4,Release 4,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008905,0000001008905,Track 8905,Artist 5,Release 5,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008906,0000001008906,Track 8906,Artist 6,Release 6,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008907,0000001008907,Track 8907,Artist 7,Release 7,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008908,0000001008908,Track 8908,Artist 8,Release 8,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008909,0000001008909,Track 8909,Artist 9,Release 9,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008910,0000001008910,Track 8910,Artist 10,Release 10,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008911,0000001008911,Track 8911,Artist 11,Release 11,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008912,0000001008912,Track 8912,Artist 12,Release 12,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008913,0000001008913,Track 8913,Artist 13,Release 13,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008914,0000001008914,Track 8914,Artist 14,Release 14,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008915,0000001008915,Track 8915,Artist 15,Release 15,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008916,0000001008916,Track 8916,Artist 16,Release 16,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008917,0000001008917,Track 8917,Artist 17,Release 17,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008918,0000001008918,Track 8918,Artist 18,Release 18,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008919,0000001008919,Track 8919,Artist 19,Release 19,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008920,0000001008920,Track 8920,Artist 20,Release 20,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008921,0000001008921,Track 8921,Artist 21,Release 21,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008922,0000001008922,Track 8922,Artist 22,Release 22,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008923,0000001008923,Track 8923,Artist 23,Release 23,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008924,0000001008924,Track 8924,Artist 24,Release 24,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008925,0000001008925,Track 8925,Artist 25,Release 25,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008926,0000001008926,Track 8926,Artist 26,Release 26,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008927,0000001008927,Track 8927,Artist 27,Release 27,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008928,0000001008928,Track 8928,Artist 28,Release 28,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008929,0000001008929,Track 8929,Artist 29,Release 29,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008930,0000001008930,Track 8930,Artist 30,Release 30,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008931,0000001008931,Track 8931,Artist 31,Release 31,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008932,0000001008932,Track 8932,Artist 32,Release 32,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008933,0000001008933,Track 8933,Artist 33,Release 33,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008934,0000001008934,Track 8934,Artist 34,Release 34,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008935,0000001008935,Track 8935,Artist 35,Release 35,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008936,0000001008936,Track 8936,Artist 36,Release 36,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008937,0000001008937,Track 8937,Artist 37,Release 37,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008938,0000001008938,Track 8938,Artist 38,Release 38,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008939,0000001008939,Track 8939,Artist 39,Release 39,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008940,0000001008940,Track 8940,Artist 40,Release 40,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008941,0000001008941,Track 8941,Artist 41,Release 41,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008942,0000001008942,Track 8942,Artist 42,Release 42,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008943,0000001008943,Track 8943,Artist 43,Release 43,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008944,0000001008944,Track 8944,Artist 44,Release 44,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008945,0000001008945,Track 8945,Artist 45,Release 45,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008946,0000001008946,Track 8946,Artist 46,Release 46,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008947,0000001008947,Track 8947,Artist 47,Release 47,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008948,0000001008948,Track 8948,Artist 48,Release 48,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008949,0000001008949,Track 8949,Artist 49,Release 49,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008950,0000001008950,Track 8950,Artist 0,Release 50,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008951,0000001008951,Track 8951,Artist 1,Release 51,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008952,0000001008952,Track 8952,Artist 2,Release 52,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008953,0000001008953,Track 8953,Artist 3,Release 53,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008954,0000001008954,Track 8954,Artist 4,Release 54,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008955,0000001008955,Track 8955,Artist 5,Release 55,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008956,0000001008956,Track 8956,Artist 6,Release 56,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008957,0000001008957,Track 8957,Artist 7,Release 57,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008958,0000001008958,Track 8958,Artist 8,Release 58,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008959,0000001008959,Track 8959,Artist 9,Release 59,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008960,0000001008960,Track 8960,Artist 10,Release 60,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008961,0000001008961,Track 8961,Artist 11,Release 61,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008962,0000001008962,Track 8962,Artist 12,Release 62,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008963,0000001008963,Track 8963,Artist 13,Release 63,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008964,0000001008964,Track 8964,Artist 14,Release 64,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008965,0000001008965,Track 8965,Artist 15,Release 65,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008966,0000001008966,Track 8966,Artist 16,Release 66,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008967,0000001008967,Track 8967,Artist 17,Release 67,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008968,0000001008968,Track 8968,Artist 18,Release 68,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008969,0000001008969,Track 8969,Artist 19,Release 69,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008970,0000001008970,Track 8970,Artist 20,Release 70,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008971,0000001008971,Track 8971,Artist 21,Release 71,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008972,0000001008972,Track 8972,Artist 22,Release 72,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008973,0000001008973,Track 8973,Artist 23,Release 73,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008974,0000001008974,Track 8974,Artist 24,Release 74,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008975,0000001008975,Track 8975,Artist 25,Release 75,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008976,0000001008976,Track 8976,Artist 26,Release 76,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008977,0000001008977,Track 8977,Artist 27,Release 77,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008978,0000001008978,Track 8978,Artist 28,Release 78,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008979,0000001008979,Track 8979,Artist 29,Release 79,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008980,0000001008980,Track 8980,Artist 30,Release 80,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008981,0000001008981,Track 8981,Artist 31,Release 81,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008982,0000001008982,Track 8982,Artist 32,Release 82,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008983,0000001008983,Track 8983,Artist 33,Release 83,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008984,0000001008984,Track 8984,Artist 34,Release 84,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008985,0000001008985,Track 8985,Artist 35,Release 85,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008986,0000001008986,Track 8986,Artist 36,Release 86,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008987,0000001008987,Track 8987,Artist 37,Release 87,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008988,0000001008988,Track 8988,Artist 38,Release 88,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008989,0000001008989,Track 8989,Artist 39,Release 89,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008990,0000001008990,Track 8990,Artist 40,Release 90,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008991,0000001008991,Track 8991,Artist 41,Release 91,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008992,0000001008992,Track 8992,Artist 42,Release 92,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008993,0000001008993,Track 8993,Artist 43,Release 93,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008994,0000001008994,Track 8994,Artist 44,Release 94,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008995,0000001008995,Track 8995,Artist 45,Release 95,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008996,0000001008996,Track 8996,Artist 46,Release 96,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00008997,0000001008997,Track 8997,Artist 47,Release 97,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00008998,0000001008998,Track 8998,Artist 48,Release 98,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00008999,0000001008999,Track 8999,Artist 49,Release 99,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00009000,0000001009000,Track 9000,Artist 0,Release 0,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00009001,0000001009001,Track 9001,Artist 1,Release 1,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00009002,0000001009002,Track 9002,Artist 2,Release 2,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00009003,0000001009003,Track 9003,Artist 3,Release 3,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00009004,0000001009004,Track 9004,Artist 4,Release 4,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00009005,0000001009005,Track 9005,Artist 5,Release 5,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00009006,0000001009006,Track 9006,Artist 6,Release 6,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00009007,0000001009007,Track 9007,Artist 7,Release 7,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00009008,0000001009008,Track 9008,Artist 8,Release 8,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00009009,0000001009009,Track 9009,Artist 9,Release 9,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00009010,0000001009010,Track 9010,Artist 10,Release 10,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00009011,0000001009011,Track 9011,Artist 11,Release 11,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00009012,0000001009012,Track 9012,Artist 12,Release 12,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00009013,0000001009013,Track 9013,Artist 13,Release 13,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00009014,0000001009014,Track 9014,Artist 14,Release 14,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00009015,0000001009015,Track 9015,Artist 15,Release 15,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00009016,0000001009016,Track 9016,Artist 16,Release 16,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00009017,0000001009017,Track 9017,Artist 17,Release 17,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00009018,0000001009018,Track 9018,Artist 18,Release 18,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00009019,0000001009019,Track 9019,Artist 19,Release 19,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00009020,0000001009020,Track 9020,Artist 20,Release 20,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00009021,0000001009021,Track 9021,Artist 21,Release 21,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00009022,0000001009022,Track 9022,Artist 22,Release 22,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00009023,0000001009023,Track 9023,Artist 23,Release 23,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
