Bulan laporan;Bulan Penjualan;Platform;Negara;Nama Label;Nama Artis;Judul rilis;Judul track;UPC;ISRC;Referensi Katalog Rilis;Jenis Langganan Streaming;Jenis rilis;Jenis penjualan;Kuantias;Mata Uang Pembayaran Klien;Harga Unit;Biaya Mekanis;Pendapatan Kotor;Tingkat pembagian klien;Pendapatan Bersih
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000126235487";"0,000000";"0,000757412923";"0,70000000";"0,000530189046"
"2025/05/01";"2025/04/01";"Spotify";"Spain";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";1;"EUR";"-0,000110467000";"0,000000";"-0,000110467000";"1,00000000";"-0,000110467000"
"2025/05/01";"2025/04/01";"Spotify";"Japan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";3;"EUR";"-0,000066984000";"0,000000";"-0,000200952000";"1,00000000";"-0,000200952000"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";5;"EUR";"0,001938200000";"0,000000";"0,009691000000";"0,70000000";"0,006783700000"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Trial";"Music Release";"Stream";19;"EUR";"0,000632315800";"0,000000";"0,012014000200";"0,70000000";"0,008409800140"
"2025/05/01";"2025/04/01";"Spotify";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Platform Promotion";24;"EUR";"-0,000364834200";"0,000000";"-0,008756020800";"1,00000000";"-0,008756020800"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000037820958";"0,000000";"0,000226925749";"0,70000000";"0,000158848024"
"2025/05/01";"2025/04/01";"Spotify";"Philippines";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";10;"EUR";"0,000027700000";"0,000000";"0,000277000000";"0,70000000";"0,000193900000"
"2025/05/01";"2025/04/01";"Spotify";"United states";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Platform Promotion";3;"EUR";"-0,001094744000";"0,000000";"-0,003284232000";"1,00000000";"-0,003284232000"
"2025/05/01";"2025/04/01";"Spotify";"Pakistan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000120000000";"0,000000";"0,000120000000";"0,70000000";"0,000084000000"
"2025/05/01";"2025/04/01";"Spotify";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";37;"EUR";"0,000019405400";"0,000000";"0,000717999800";"0,70000000";"0,000502599860"
"2025/05/01";"2025/04/01";"Spotify";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000556000000";"0,000000";"0,000556000000";"0,70000000";"0,000389200000"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Qatar";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,002586167701";"0,000000";"0,015517006207";"0,70000000";"0,010861904345"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";154;"EUR";"0,000049769716";"0,000000";"0,007664536340";"0,70000000";"0,005365175438"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";25;"EUR";"0,000509040000";"0,000000";"0,012726000000";"0,70000000";"0,008908200000"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";33;"EUR";"0,001537484800";"0,000000";"0,050736998400";"0,70000000";"0,035515898880"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/05/01";"Apple Music";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";1;"EUR";"0,001060934906";"0,000000";"0,001060934906";"0,70000000";"0,000742654434"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";2;"EUR";"0,000831000000";"0,000000";"0,001662000000";"0,70000000";"0,001163400000"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";1;"EUR";"0,002535000000";"0,000000";"0,002535000000";"0,70000000";"0,001774500000"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";3;"EUR";"0,000357000000";"0,000000";"0,001071000000";"0,70000000";"0,000749700000"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Trial";"Music Release";"Stream";1;"EUR";"0,000869000000";"0,000000";"0,000869000000";"0,70000000";"0,000608300000"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Saudi arabia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000749844120";"0,000000";"0,004499064721";"0,70000000";"0,003149345305"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000355555953";"0,000000";"0,002133335719";"0,70000000";"0,001493335003"
"2025/05/01";"2025/04/01";"Spotify";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Trial";"Music Release";"Stream";6;"EUR";"0,000747500000";"0,000000";"0,004485000000";"0,70000000";"0,003139500000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/04/01";"Spotify";"Australia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,001982000000";"0,000000";"0,001982000000";"0,70000000";"0,001387400000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000037234904";"0,000000";"0,000260644325";"0,70000000";"0,000182451028"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";4;"EUR";"0,000877500000";"0,000000";"0,003510000000";"0,70000000";"0,002457000000"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";3;"EUR";"0,001900000000";"0,000000";"0,005700000000";"0,70000000";"0,003990000000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000041624740";"0,000000";"0,000249748438";"0,70000000";"0,000174823907"
"2025/05/01";"2025/03/01";"TikTok";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"";"Music Release";"Creation";1;"EUR";"0,001531763246";"0,000000";"0,001531763246";"0,70000000";"0,001072234272"
"2025/05/01";"2025/04/01";"Spotify";"Poland";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,000086500000";"0,000000";"0,000173000000";"0,70000000";"0,000121100000"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000074839800";"0,000000";"0,000074839800";"0,70000000";"0,000052387860"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000355555953";"0,000000";"0,002133335719";"0,70000000";"0,001493335003"
"2025/05/01";"2025/05/01";"Apple Music";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";2;"EUR";"0,001205507281";"0,000000";"0,002411014561";"0,70000000";"0,001687710193"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Pakistan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000006024700";"0,000000";"0,000006024700";"0,70000000";"0,000004217290"
"2025/05/01";"2025/04/01";"Spotify";"Tunisia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000003000000";"0,000000";"0,000003000000";"0,70000000";"0,000002100000"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";236;"EUR";"0,000054202704";"0,000000";"0,012791838259";"0,70000000";"0,008954286781"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000378523974";"0,000000";"0,002271143842";"0,70000000";"0,001589800689"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Netherlands";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000076981900";"0,000000";"0,000076981900";"0,70000000";"0,000053887330"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Hungary";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000027847400";"0,000000";"0,000027847400";"0,70000000";"0,000019493180"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000060132834";"0,000000";"0,000781726842";"0,70000000";"0,000547208790"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Saudi arabia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000043511500";"0,000000";"0,000043511500";"0,70000000";"0,000030458050"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"United kingdom";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000080195100";"0,000000";"0,000080195100";"0,70000000";"0,000056136570"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"United arab emirates";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,000079525700";"0,000000";"0,000159051400";"0,70000000";"0,000111335980"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Premium";"Music Release";"Stream";2;"EUR";"0,002255569684";"0,000000";"0,004511139368";"0,70000000";"0,003157797558"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";9;"EUR";"0,000010175000";"0,000000";"0,000091575000";"0,70000000";"0,000064102500"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000049769716";"0,000000";"0,000348388015";"0,70000000";"0,000243871611"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Jordan";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,000024366500";"0,000000";"0,000048733000";"0,70000000";"0,000034113100"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"United arab emirates";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000079525700";"0,000000";"0,000079525700";"0,70000000";"0,000055667990"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Premium";"Music Release";"Stream";1;"EUR";"0,004710805907";"0,000000";"0,004710805907";"0,70000000";"0,003297564135"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000060132834";"0,000000";"0,000781726842";"0,70000000";"0,000547208790"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000555000000";"0,000000";"0,000555000000";"0,70000000";"0,000388500000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000378523974";"0,000000";"0,002271143842";"0,70000000";"0,001589800689"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";7;"EUR";"0,000042172700";"0,000000";"0,000295208900";"0,70000000";"0,000206646230"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";28;"EUR";"0,000011379900";"0,000000";"0,000318637200";"0,70000000";"0,000223046040"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Libyan arab jamahiriya";"Khizanah Kreasi Gontor";"GontorVoice";"Pahlawan Sejati";"Pahlawan Sejati";"3617220684247";"FR-X76-23-39274";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000005489100";"0,000000";"0,000005489100";"0,70000000";"0,000003842370"
