Bulan Laporan;ISRC;UPC;Nama Label;Nama Artis;Judul Rilis;Judul Track;Platform;Negara;Kuantias;Pendapatan Bersih
2024-08;IDBIG00098455;3690000000055;BigCsv Label 6;Artist 55;Album X;Track 98455;Spotify;ID;804;1.5160
2024-09;IDBIG00098456;3690000000056;BigCsv Label 7;Artist 56;Album X;Track 98456;Spotify;ID;4642;2.9206
2024-10;IDBIG00098457;3690000000057;BigCsv Label 8;Artist 57;Album X;Track 98457;Spotify;ID;2371;1.6552
2024-11;IDBIG00098458;3690000000058;BigCsv Label 9;Artist 58;Album X;Track 98458;Spotify;ID;3388;1.8171
2024-12;IDBIG00098459;3690000000059;BigCsv Label 10;Artist 59;Album X;Track 98459;Spotify;ID;3149;4.9035
2024-01;IDBIG00098460;3690000000060;BigCsv Label 11;Artist 60;Album X;Track 98460;Spotify;ID;2001;3.4682
2024-02;IDBIG00098461;3690000000061;BigCsv Label 12;Artist 61;Album X;Track 98461;Spotify;ID;3998;2.8297
2024-03;IDBIG00098462;3690000000062;BigCsv Label 13;Artist 62;Album X;Track 98462;Spotify;ID;3126;2.5512
2024-04;IDBIG00098463;3690000000063;BigCsv Label 14;Artist 63;Album X;Track 98463;Spotify;ID;518;0.8211
2024-05;IDBIG00098464;3690000000064;BigCsv Label 15;Artist 64;Album X;Track 98464;Spotify;ID;2565;1.0609
2024-06;IDBIG00098465;3690000000065;BigCsv Label 16;Artist 65;Album X;Track 98465;Spotify;ID;4692;0.0803
2024-07;IDBIG00098466;3690000000066;BigCsv Label 17;Artist 66;Album X;Track 98466;Spotify;ID;3825;3.7891
2024-08;IDBIG00098467;3690000000067;BigCsv Label 18;Artist 67;Album X;Track 98467;Spotify;ID;3782;4.4872
2024-09;IDBIG00098468;3690000000068;BigCsv Label 19;Artist 68;Album X;Track 98468;Spotify;ID;2308;0.8810
2024-10;IDBIG00098469;3690000000069;BigCsv Label 20;Artist 69;Album X;Track 98469;Spotify;ID;3436;1.9272
2024-11;IDBIG00098470;3690000000070;BigCsv Label 21;Artist 70;Album X;Track 98470;Spotify;ID;4705;2.4446
2024-12;IDBIG00098471;3690000000071;BigCsv Label 22;Artist 71;Album X;Track 98471;Spotify;ID;2518;3.2370
2024-01;IDBIG00098472;3690000000072;BigCsv Label 23;Artist 72;Album X;Track 98472;Spotify;ID;4938;1.5337
2024-02;IDBIG00098473;3690000000073;BigCsv Label 24;Artist 73;Album X;Track 98473;Spotify;ID;4519;0.1855
2024-03;IDBIG00098474;3690000000074;BigCsv Label 25;Artist 74;Album X;Track 98474;Spotify;ID;4195;1.0999
2024-04;IDBIG00098475;3690000000075;BigCsv Label 26;Artist 75;Album X;Track 98475;Spotify;ID;288;0.3574
2024-05;IDBIG00098476;3690000000076;BigCsv Label 27;Artist 76;Album X;Track 98476;Spotify;ID;412;2.0167
2024-06;IDBIG00098477;3690000000077;BigCsv Label 28;Artist 77;Album X;Track 98477;Spotify;ID;2244;0.7810
2024-07;IDBIG00098478;3690000000078;BigCsv Label 29;Artist 78;Album X;Track 98478;Spotify;ID;3099;3.6693
2024-08;IDBIG00098479;3690000000079;BigCsv Label 30;Artist 79;Album X;Track 98479;Spotify;ID;1190;4.3734
2024-09;IDBIG00098480;3690000000080;BigCsv Label 31;Artist 80;Album X;Track 98480;Spotify;ID;3549;4.6704
2024-10;IDBIG00098481;3690000000081;BigCsv Label 32;Artist 81;Album X;Track 98481;Spotify;ID;3542;4.6490
2024-11;IDBIG00098482;3690000000082;BigCsv Label 33;Artist 82;Album X;Track 98482;Spotify;ID;1717;2.9316
2024-12;IDBIG00098483;3690000000083;BigCsv Label 34;Artist 83;Album X;Track 98483;Spotify;ID;4911;0.7472
2024-01;IDBIG00098484;3690000000084;BigCsv Label 35;Artist 84;Album X;Track 98484;Spotify;ID;698;4.5546
2024-02;IDBIG00098485;3690000000085;BigCsv Label 36;Artist 85;Album X;Track 98485;Spotify;ID;3763;0.9563
2024-03;IDBIG00098486;3690000000086;BigCsv Label 37;Artist 86;Album X;Track 98486;Spotify;ID;4660;1.8207
2024-04;IDBIG00098487;3690000000087;BigCsv Label 38;Artist 87;Album X;Track 98487;Spotify;ID;2012;0.5136
2024-05;IDBIG00098488;3690000000088;BigCsv Label 39;Artist 88;Album X;Track 98488;Spotify;ID;1331;2.7578
2024-06;IDBIG00098489;3690000000089;BigCsv Label 40;Artist 89;Album X;Track 98489;Spotify;ID;1665;2.2419
2024-07;IDBIG00098490;3690000000090;BigCsv Label 41;Artist 90;Album X;Track 98490;Spotify;ID;553;2.2513
2024-08;IDBIG00098491;3690000000091;BigCsv Label 42;Artist 91;Album X;Track 98491;Spotify;ID;4699;0.1327
2024-09;IDBIG00098492;3690000000092;BigCsv Label 43;Artist 92;Album X;Track 98492;Spotify;ID;879;4.8337
2024-10;IDBIG00098493;3690000000093;BigCsv Label 44;Artist 93;Album X;Track 98493;Spotify;ID;4518;4.2820
2024-11;IDBIG00098494;3690000000094;BigCsv Label 45;Artist 94;Album X;Track 98494;Spotify;ID;347;0.3091
2024-12;IDBIG00098495;3690000000095;BigCsv Label 46;Artist 95;Album X;Track 98495;Spotify;ID;2838;3.9921
2024-01;IDBIG00098496;3690000000096;BigCsv Label 47;Artist 96;Album X;Track 98496;Spotify;ID;2356;3.3766
2024-02;IDBIG00098497;3690000000097;BigCsv Label 48;Artist 97;Album X;Track 98497;Spotify;ID;3560;3.8818
2024-03;IDBIG00098498;3690000000098;BigCsv Label 49;Artist 98;Album X;Track 98498;Spotify;ID;3093;1.4766
2024-04;IDBIG00098499;3690000000099;BigCsv Label 50;Artist 99;Album X;Track 98499;Spotify;ID;1038;4.1434
2024-05;IDBIG00098500;3690000000000;BigCsv Label 1;Artist 100;Album X;Track 98500;Spotify;ID;2148;4.0360
2024-06;IDBIG00098501;3690000000001;BigCsv Label 2;Artist 101;Album X;Track 98501;Spotify;ID;700;4.2572
2024-07;IDBIG00098502;3690000000002;BigCsv Label 3;Artist 102;Album X;Track 98502;Spotify;ID;1369;1.9308
2024-08;IDBIG00098503;3690000000003;BigCsv Label 4;Artist 103;Album X;Track 98503;Spotify;ID;3708;2.2941
2024-09;IDBIG00098504;3690000000004;BigCsv Label 5;Artist 104;Album X;Track 98504;Spotify;ID;572;3.2571
2024-10;IDBIG00098505;3690000000005;BigCsv Label 6;Artist 105;Album X;Track 98505;Spotify;ID;976;1.6611
2024-11;IDBIG00098506;3690000000006;BigCsv Label 7;Artist 106;Album X;Track 98506;Spotify;ID;2646;1.7109
2024-12;IDBIG00098507;3690000000007;BigCsv Label 8;Artist 107;Album X;Track 98507;Spotify;ID;2219;0.4522
2024-01;IDBIG00098508;3690000000008;BigCsv Label 9;Artist 108;Album X;Track 98508;Spotify;ID;2590;3.7465
2024-02;IDBIG00098509;3690000000009;BigCsv Label 10;Artist 109;Album X;Track 98509;Spotify;ID;916;1.8032
2024-03;IDBIG00098510;3690000000010;BigCsv Label 11;Artist 110;Album X;Track 98510;Spotify;ID;207;0.2142
2024-04;IDBIG00098511;3690000000011;BigCsv Label 12;Artist 111;Album X;Track 98511;Spotify;ID;2427;3.5684
2024-05;IDBIG00098512;3690000000012;BigCsv Label 13;Artist 112;Album X;Track 98512;Spotify;ID;994;1.8918
2024-06;IDBIG00098513;3690000000013;BigCsv Label 14;Artist 113;Album X;Track 98513;Spotify;ID;4922;4.9302
2024-07;IDBIG00098514;3690000000014;BigCsv Label 15;Artist 114;Album X;Track 98514;Spotify;ID;871;0.9869
2024-08;IDBIG00098515;3690000000015;BigCsv Label 16;Artist 115;Album X;Track 98515;Spotify;ID;485;0.0938
2024-09;IDBIG00098516;3690000000016;BigCsv Label 17;Artist 116;Album X;Track 98516;Spotify;ID;3379;3.8562
2024-10;IDBIG00098517;3690000000017;BigCsv Label 18;Artist 117;Album X;Track 98517;Spotify;ID;4718;2.0894
2024-11;IDBIG00098518;3690000000018;BigCsv Label 19;Artist 118;Album X;Track 98518;Spotify;ID;4755;1.1503
2024-12;IDBIG00098519;3690000000019;BigCsv Label 20;Artist 119;Album X;Track 98519;Spotify;ID;4129;1.7568
2024-01;IDBIG00098520;3690000000020;BigCsv Label 21;Artist 120;Album X;Track 98520;Spotify;ID;1522;4.4435
2024-02;IDBIG00098521;3690000000021;BigCsv Label 22;Artist 121;Album X;Track 98521;Spotify;ID;2077;2.7188
2024-03;IDBIG00098522;3690000000022;BigCsv Label 23;Artist 122;Album X;Track 98522;Spotify;ID;348;1.7851
2024-04;IDBIG00098523;3690000000023;BigCsv Label 24;Artist 123;Album X;Track 98523;Spotify;ID;4934;2.1904
2024-05;IDBIG00098524;3690000000024;BigCsv Label 25;Artist 124;Album X;Track 98524;Spotify;ID;3006;0.8450
2024-06;IDBIG00098525;3690000000025;BigCsv Label 26;Artist 125;Album X;Track 98525;Spotify;ID;2699;3.9813
2024-07;IDBIG00098526;3690000000026;BigCsv Label 27;Artist 126;Album X;Track 98526;Spotify;ID;2292;2.9950
2024-08;IDBIG00098527;3690000000027;BigCsv Label 28;Artist 127;Album X;Track 98527;Spotify;ID;606;1.6465
2024-09;IDBIG00098528;3690000000028;BigCsv Label 29;Artist 128;Album X;Track 98528;Spotify;ID;3592;3.0782
2024-10;IDBIG00098529;3690000000029;BigCsv Label 30;Artist 129;Album X;Track 98529;Spotify;ID;4058;2.6206
2024-11;IDBIG00098530;3690000000030;BigCsv Label 31;Artist 130;Album X;Track 98530;Spotify;ID;3248;0.7303
2024-12;IDBIG00098531;3690000000031;BigCsv Label 32;Artist 131;Album X;Track 98531;Spotify;ID;4960;0.3683
2024-01;IDBIG00098532;3690000000032;BigCsv Label 33;Artist 132;Album X;Track 98532;Spotify;ID;1998;1.9417
2024-02;IDBIG00098533;3690000000033;BigCsv Label 34;Artist 133;Album X;Track 98533;Spotify;ID;3307;4.9843
2024-03;IDBIG00098534;3690000000034;BigCsv Label 35;Artist 134;Album X;Track 98534;Spotify;ID;3539;0.5462
2024-04;IDBIG00098535;3690000000035;BigCsv Label 36;Artist 135;Album X;Track 98535;Spotify;ID;212;3.0707
2024-05;IDBIG00098536;3690000000036;BigCsv Label 37;Artist 136;Album X;Track 98536;Spotify;ID;2282;4.9613
2024-06;IDBIG00098537;3690000000037;BigCsv Label 38;Artist 137;Album X;Track 98537;Spotify;ID;1847;3.4610
2024-07;IDBIG00098538;3690000000038;BigCsv Label 39;Artist 138;Album X;Track 98538;Spotify;ID;3997;0.6297
2024-08;IDBIG00098539;3690000000039;BigCsv Label 40;Artist 139;Album X;Track 98539;Spotify;ID;1300;0.5609
2024-09;IDBIG00098540;3690000000040;BigCsv Label 41;Artist 140;Album X;Track 98540;Spotify;ID;1589;4.1659
2024-10;IDBIG00098541;3690000000041;BigCsv Label 42;Artist 141;Album X;Track 98541;Spotify;ID;1727;0.2590
2024-11;IDBIG00098542;3690000000042;BigCsv Label 43;Artist 142;Album X;Track 98542;Spotify;ID;4634;1.3246
2024-12;IDBIG00098543;3690000000043;BigCsv Label 44;Artist 143;Album X;Track 98543;Spotify;ID;3621;4.7823
2024-01;IDBIG00098544;3690000000044;BigCsv Label 45;Artist 144;Album X;Track 98544;Spotify;ID;1606;3.2189
2024-02;IDBIG00098545;3690000000045;BigCsv Label 46;Artist 145;Album X;Track 98545;Spotify;ID;1053;4.1003
2024-03;IDBIG00098546;3690000000046;BigCsv Label 47;Artist 146;Album X;Track 98546;Spotify;ID;3624;2.0881
2024-04;IDBIG00098547;3690000000047;BigCsv Label 48;Artist 147;Album X;Track 98547;Spotify;ID;1796;3.1481
2024-05;IDBIG00098548;3690000000048;BigCsv Label 49;Artist 148;Album X;Track 98548;Spotify;ID;2801;0.4288
2024-06;IDBIG00098549;3690000000049;BigCsv Label 50;Artist 149;Album X;Track 98549;Spotify;ID;4016;0.3555
2024-07;IDBIG00098550;3690000000050;BigCsv Label 1;Artist 150;Album X;Track 98550;Spotify;ID;2781;1.8673
2024-08;IDBIG00098551;3690000000051;BigCsv Label 2;Artist 151;Album X;Track 98551;Spotify;ID;4163;0.3271
2024-09;IDBIG00098552;3690000000052;BigCsv Label 3;Artist 152;Album X;Track 98552;Spotify;ID;4582;1.8664
2024-10;IDBIG00098553;3690000000053;BigCsv Label 4;Artist 153;Album X;Track 98553;Spotify;ID;1610;3.9414
2024-11;IDBIG00098554;3690000000054;BigCsv Label 5;Artist 154;Album X;Track 98554;Spotify;ID;880;0.7754
2024-12;IDBIG00098555;3690000000055;BigCsv Label 6;Artist 155;Album X;Track 98555;Spotify;ID;1550;1.9064
2024-01;IDBIG00098556;3690000000056;BigCsv Label 7;Artist 156;Album X;Track 98556;Spotify;ID;3132;4.5322
2024-02;IDBIG00098557;3690000000057;BigCsv Label 8;Artist 157;Album X;Track 98557;Spotify;ID;4918;4.0886
2024-03;IDBIG00098558;3690000000058;BigCsv Label 9;Artist 158;Album X;Track 98558;Spotify;ID;167;2.8059
2024-04;IDBIG00098559;3690000000059;BigCsv Label 10;Artist 159;Album X;Track 98559;Spotify;ID;3873;3.7091
2024-05;IDBIG00098560;3690000000060;BigCsv Label 11;Artist 160;Album X;Track 98560;Spotify;ID;2469;4.1952
2024-06;IDBIG00098561;3690000000061;BigCsv Label 12;Artist 161;Album X;Track 98561;Spotify;ID;1947;2.2109
2024-07;IDBIG00098562;3690000000062;BigCsv Label 13;Artist 162;Album X;Track 98562;Spotify;ID;2082;3.6790
2024-08;IDBIG00098563;3690000000063;BigCsv Label 14;Artist 163;Album X;Track 98563;Spotify;ID;2051;3.5280
2024-09;IDBIG00098564;3690000000064;BigCsv Label 15;Artist 164;Album X;Track 98564;Spotify;ID;884;0.6991
2024-10;IDBIG00098565;3690000000065;BigCsv Label 16;Artist 165;Album X;Track 98565;Spotify;ID;1781;2.8445
2024-11;IDBIG00098566;3690000000066;BigCsv Label 17;Artist 166;Album X;Track 98566;Spotify;ID;2593;4.1873
2024-12;IDBIG00098567;3690000000067;BigCsv Label 18;Artist 167;Album X;Track 98567;Spotify;ID;2489;2.5712
2024-01;IDBIG00098568;3690000000068;BigCsv Label 19;Artist 168;Album X;Track 98568;Spotify;ID;773;1.9843
2024-02;IDBIG00098569;3690000000069;BigCsv Label 20;Artist 169;Album X;Track 98569;Spotify;ID;1547;3.4813
2024-03;IDBIG00098570;3690000000070;BigCsv Label 21;Artist 170;Album X;Track 98570;Spotify;ID;4322;3.4036
2024-04;IDBIG00098571;3690000000071;BigCsv Label 22;Artist 171;Album X;Track 98571;Spotify;ID;4004;1.8202
2024-05;IDBIG00098572;3690000000072;BigCsv Label 23;Artist 172;Album X;Track 98572;Spotify;ID;3531;4.0402
2024-06;IDBIG00098573;3690000000073;BigCsv Label 24;Artist 173;Album X;Track 98573;Spotify;ID;2901;2.0287
2024-07;IDBIG00098574;3690000000074;BigCsv Label 25;Artist 174;Album X;Track 98574;Spotify;ID;401;3.6050
2024-08;IDBIG00098575;3690000000075;BigCsv Label 26;Artist 175;Album X;Track 98575;Spotify;ID;2872;3.1571
2024-09;IDBIG00098576;3690000000076;BigCsv Label 27;Artist 176;Album X;Track 98576;Spotify;ID;3011;1.9430
2024-10;IDBIG00098577;3690000000077;BigCsv Label 28;Artist 177;Album X;Track 98577;Spotify;ID;2946;1.3938
2024-11;IDBIG00098578;3690000000078;BigCsv Label 29;Artist 178;Album X;Track 98578;Spotify;ID;4393;1.6198
2024-12;IDBIG00098579;3690000000079;BigCsv Label 30;Artist 179;Album X;Track 98579;Spotify;ID;1927;1.9199
2024-01;IDBIG00098580;3690000000080;BigCsv Label 31;Artist 180;Album X;Track 98580;Spotify;ID;4137;3.4031
2024-02;IDBIG00098581;3690000000081;BigCsv Label 32;Artist 181;Album X;Track 98581;Spotify;ID;4083;4.4020
2024-03;IDBIG00098582;3690000000082;BigCsv Label 33;Artist 182;Album X;Track 98582;Spotify;ID;1468;2.1613
2024-04;IDBIG00098583;3690000000083;BigCsv Label 34;Artist 183;Album X;Track 98583;Spotify;ID;2734;2.9686
2024-05;IDBIG00098584;3690000000084;BigCsv Label 35;Artist 184;Album X;Track 98584;Spotify;ID;581;4.3295
2024-06;IDBIG00098585;3690000000085;BigCsv Label 36;Artist 185;Album X;Track 98585;Spotify;ID;248;1.5745
2024-07;IDBIG00098586;3690000000086;BigCsv Label 37;Artist 186;Album X;Track 98586;Spotify;ID;374;4.5925
2024-08;IDBIG00098587;3690000000087;BigCsv Label 38;Artist 187;Album X;Track 98587;Spotify;ID;4590;3.3934
2024-09;IDBIG00098588;3690000000088;BigCsv Label 39;Artist 188;Album X;Track 98588;Spotify;ID;3235;2.0305
2024-10;IDBIG00098589;3690000000089;BigCsv Label 40;Artist 189;Album X;Track 98589;Spotify;ID;3670;3.9635
2024-11;IDBIG00098590;3690000000090;BigCsv Label 41;Artist 190;Album X;Track 98590;Spotify;ID;4502;3.9695
2024-12;IDBIG00098591;3690000000091;BigCsv Label 42;Artist 191;Album X;Track 98591;Spotify;ID;337;2.1271
2024-01;IDBIG00098592;3690000000092;BigCsv Label 43;Artist 192;Album X;Track 98592;Spotify;ID;1051;4.5265
2024-02;IDBIG00098593;3690000000093;BigCsv Label 44;Artist 193;Album X;Track 98593;Spotify;ID;2193;3.3793
2024-03;IDBIG00098594;3690000000094;BigCsv Label 45;Artist 194;Album X;Track 98594;Spotify;ID;2592;2.2015
2024-04;IDBIG00098595;3690000000095;BigCsv Label 46;Artist 195;Album X;Track 98595;Spotify;ID;3344;1.2323
2024-05;IDBIG00098596;3690000000096;BigCsv Label 47;Artist 196;Album X;Track 98596;Spotify;ID;1781;4.1282
2024-06;IDBIG00098597;3690000000097;BigCsv Label 48;Artist 197;Album X;Track 98597;Spotify;ID;4487;1.3800
2024-07;IDBIG00098598;3690000000098;BigCsv Label 49;Artist 198;Album X;Track 98598;Spotify;ID;4831;1.2856
2024-08;IDBIG00098599;3690000000099;BigCsv Label 50;Artist 199;Album X;Track 98599;Spotify;ID;3697;2.1366
2024-09;IDBIG00098600;3690000000000;BigCsv Label 1;Artist 0;Album X;Track 98600;Spotify;ID;3471;3.7681
2024-10;IDBIG00098601;3690000000001;BigCsv Label 2;Artist 1;Album X;Track 98601;Spotify;ID;2748;1.8422
2024-11;IDBIG00098602;3690000000002;BigCsv Label 3;Artist 2;Album X;Track 98602;Spotify;ID;3675;1.4130
2024-12;IDBIG00098603;3690000000003;BigCsv Label 4;Artist 3;Album X;Track 98603;Spotify;ID;4314;0.4334
2024-01;IDBIG00098604;3690000000004;BigCsv Label 5;Artist 4;Album X;Track 98604;Spotify;ID;563;3.1403
2024-02;IDBIG00098605;3690000000005;BigCsv Label 6;Artist 5;Album X;Track 98605;Spotify;ID;4597;4.1139
2024-03;IDBIG00098606;3690000000006;BigCsv Label 7;Artist 6;Album X;Track 98606;Spotify;ID;4351;3.2065
2024-04;IDBIG00098607;3690000000007;BigCsv Label 8;Artist 7;Album X;Track 98607;Spotify;ID;976;3.2166
2024-05;IDBIG00098608;3690000000008;BigCsv Label 9;Artist 8;Album X;Track 98608;Spotify;ID;4584;4.8268
2024-06;IDBIG00098609;3690000000009;BigCsv Label 10;Artist 9;Album X;Track 98609;Spotify;ID;814;1.3187
2024-07;IDBIG00098610;3690000000010;BigCsv Label 11;Artist 10;Album X;Track 98610;Spotify;ID;4564;1.7193
2024-08;IDBIG00098611;3690000000011;BigCsv Label 12;Artist 11;Album X;Track 98611;Spotify;ID;634;2.2345
2024-09;IDBIG00098612;3690000000012;BigCsv Label 13;Artist 12;Album X;Track 98612;Spotify;ID;2172;3.3392
2024-10;IDBIG00098613;3690000000013;BigCsv Label 14;Artist 13;Album X;Track 98613;Spotify;ID;844;1.8233
2024-11;IDBIG00098614;3690000000014;BigCsv Label 15;Artist 14;Album X;Track 98614;Spotify;ID;4350;2.6601
2024-12;IDBIG00098615;3690000000015;BigCsv Label 16;Artist 15;Album X;Track 98615;Spotify;ID;309;4.8409
2024-01;IDBIG00098616;3690000000016;BigCsv Label 17;Artist 16;Album X;Track 98616;Spotify;ID;1134;0.7958
2024-02;IDBIG00098617;3690000000017;BigCsv Label 18;Artist 17;Album X;Track 98617;Spotify;ID;1368;0.7716
2024-03;IDBIG00098618;3690000000018;BigCsv Label 19;Artist 18;Album X;Track 98618;Spotify;ID;3106;2.0709
2024-04;IDBIG00098619;3690000000019;BigCsv Label 20;Artist 19;Album X;Track 98619;Spotify;ID;4835;4.0714
2024-05;IDBIG00098620;3690000000020;BigCsv Label 21;Artist 20;Album X;Track 98620;Spotify;ID;392;1.0880
2024-06;IDBIG00098621;3690000000021;BigCsv Label 22;Artist 21;Album X;Track 98621;Spotify;ID;4655;1.8914
2024-07;IDBIG00098622;3690000000022;BigCsv Label 23;Artist 22;Album X;Track 98622;Spotify;ID;2345;3.9224
2024-08;IDBIG00098623;3690000000023;BigCsv Label 24;Artist 23;Album X;Track 98623;Spotify;ID;501;3.2653
2024-09;IDBIG00098624;3690000000024;BigCsv Label 25;Artist 24;Album X;Track 98624;Spotify;ID;2619;0.8801
2024-10;IDBIG00098625;3690000000025;BigCsv Label 26;Artist 25;Album X;Track 98625;Spotify;ID;4233;2.2606
2024-11;IDBIG00098626;3690000000026;BigCsv Label 27;Artist 26;Album X;Track 98626;Spotify;ID;1799;2.0202
2024-12;IDBIG00098627;3690000000027;BigCsv Label 28;Artist 27;Album X;Track 98627;Spotify;ID;4950;0.5517
2024-01;IDBIG00098628;3690000000028;BigCsv Label 29;Artist 28;Album X;Track 98628;Spotify;ID;4388;0.9528
2024-02;IDBIG00098629;3690000000029;BigCsv Label 30;Artist 29;Album X;Track 98629;Spotify;ID;2457;2.1962
2024-03;IDBIG00098630;3690000000030;BigCsv Label 31;Artist 30;Album X;Track 98630;Spotify;ID;2838;0.1604
2024-04;IDBIG00098631;3690000000031;BigCsv Label 32;Artist 31;Album X;Track 98631;Spotify;ID;2596;4.7441
2024-05;IDBIG00098632;3690000000032;BigCsv Label 33;Artist 32;Album X;Track 98632;Spotify;ID;3874;1.0615
2024-06;IDBIG00098633;3690000000033;BigCsv Label 34;Artist 33;Album X;Track 98633;Spotify;ID;1790;2.4349
2024-07;IDBIG00098634;3690000000034;BigCsv Label 35;Artist 34;Album X;Track 98634;Spotify;ID;3177;0.1246
2024-08;IDBIG00098635;3690000000035;BigCsv Label 36;Artist 35;Album X;Track 98635;Spotify;ID;2029;0.8087
2024-09;IDBIG00098636;3690000000036;BigCsv Label 37;Artist 36;Album X;Track 98636;Spotify;ID;1332;3.0232
2024-10;IDBIG00098637;3690000000037;BigCsv Label 38;Artist 37;Album X;Track 98637;Spotify;ID;3965;3.3702
2024-11;IDBIG00098638;3690000000038;BigCsv Label 39;Artist 38;Album X;Track 98638;Spotify;ID;1445;1.1991
2024-12;IDBIG00098639;3690000000039;BigCsv Label 40;Artist 39;Album X;Track 98639;Spotify;ID;2912;1.2983
2024-01;IDBIG00098640;3690000000040;BigCsv Label 41;Artist 40;Album X;Track 98640;Spotify;ID;1162;4.2884
2024-02;IDBIG00098641;3690000000041;BigCsv Label 42;Artist 41;Album X;Track 98641;Spotify;ID;4759;4.0488
2024-03;IDBIG00098642;3690000000042;BigCsv Label 43;Artist 42;Album X;Track 98642;Spotify;ID;2272;2.4823
2024-04;IDBIG00098643;3690000000043;BigCsv Label 44;Artist 43;Album X;Track 98643;Spotify;ID;3222;3.6799
2024-05;IDBIG00098644;3690000000044;BigCsv Label 45;Artist 44;Album X;Track 98644;Spotify;ID;424;2.2413
2024-06;IDBIG00098645;3690000000045;BigCsv Label 46;Artist 45;Album X;Track 98645;Spotify;ID;920;3.5819
2024-07;IDBIG00098646;3690000000046;BigCsv Label 47;Artist 46;Album X;Track 98646;Spotify;ID;4821;1.1850
2024-08;IDBIG00098647;3690000000047;BigCsv Label 48;Artist 47;Album X;Track 98647;Spotify;ID;3154;3.0297
2024-09;IDBIG00098648;3690000000048;BigCsv Label 49;Artist 48;Album X;Track 98648;Spotify;ID;1616;3.9492
2024-10;IDBIG00098649;3690000000049;BigCsv Label 50;Artist 49;Album X;Track 98649;Spotify;ID;4811;4.1520
2024-11;IDBIG00098650;3690000000050;BigCsv Label 1;Artist 50;Album X;Track 98650;Spotify;ID;2058;0.3335
2024-12;IDBIG00098651;3690000000051;BigCsv Label 2;Artist 51;Album X;Track 98651;Spotify;ID;1599;3.7309
2024-01;IDBIG00098652;3690000000052;BigCsv Label 3;Artist 52;Album X;Track 98652;Spotify;ID;2628;4.0889
2024-02;IDBIG00098653;3690000000053;BigCsv Label 4;Artist 53;Album X;Track 98653;Spotify;ID;549;0.9249
2024-03;IDBIG00098654;3690000000054;BigCsv Label 5;Artist 54;Album X;Track 98654;Spotify;ID;4143;3.8779
2024-04;IDBIG00098655;3690000000055;BigCsv Label 6;Artist 55;Album X;Track 98655;Spotify;ID;1364;2.1961
2024-05;IDBIG00098656;3690000000056;BigCsv Label 7;Artist 56;Album X;Track 98656;Spotify;ID;672;1.7581
2024-06;IDBIG00098657;3690000000057;BigCsv Label 8;Artist 57;Album X;Track 98657;Spotify;ID;3561;0.6526
2024-07;IDBIG00098658;3690000000058;BigCsv Label 9;Artist 58;Album X;Track 98658;Spotify;ID;4361;2.7570
